topic,subfolder,filename,ext,name_pattern,stage,varname_col,ncols,header,error,relpath
PRISM,PRISM_v01,nanda_PRISM_ppt_pctpctl_Tract10_2010-2019_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,11,Variable | Type | Obs | Unique | Mean | Min | Max | Label |  |  | ,,PRISM\PRISM_v01\PercentPercentile\ppt\documentation\nanda_PRISM_ppt_pctpctl_Tract10_2010-2019_02_data_dictionary.xlsx
PRISM,PRISM_v01,nanda_PRISM_ppt_pctpctl_Tract20_2020-2024_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\ppt\documentation\nanda_PRISM_ppt_pctpctl_Tract20_2020-2024_02_data_dictionary.xlsx
PRISM,PRISM_v01,nanda_PRISM_ppt_pctpctl_Tract90_1991-1999_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\ppt\documentation\nanda_PRISM_ppt_pctpctl_Tract90_1991-1999_02_data_dictionary.xlsx
PRISM,PRISM_v01,codenanda_PRISM_tmax_fips00_2000-2009_01_dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmax\documentation\codenanda_PRISM_tmax_fips00_2000-2009_01_dictionary.xlsx
PRISM,PRISM_v01,codenanda_PRISM_tmax_fips10_2010-2019_01_dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmax\documentation\codenanda_PRISM_tmax_fips10_2010-2019_01_dictionary.xlsx
PRISM,PRISM_v01,codenanda_PRISM_tmax_fips20_2020-2024_01_dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmax\documentation\codenanda_PRISM_tmax_fips20_2020-2024_01_dictionary.xlsx
PRISM,PRISM_v01,codenanda_PRISM_tmax_fips90_1991-2000_01_dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmax\documentation\codenanda_PRISM_tmax_fips90_1991-2000_01_dictionary.xlsx
PRISM,PRISM_v01,nanda_PRISM_tmin_fips00_2000-2009__dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmin\documentation\nanda_PRISM_tmin_fips00_2000-2009__dictionary.xlsx
PRISM,PRISM_v01,nanda_PRISM_tmin_fips10_2010-2019__dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmin\documentation\nanda_PRISM_tmin_fips10_2010-2019__dictionary.xlsx
PRISM,PRISM_v01,nanda_PRISM_tmin_fips20_2020-2024__dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,9,Variable | Type | Obs | Unique | Mean | Min | Max | Label | ,,PRISM\PRISM_v01\PercentPercentile\tmin\documentation\nanda_PRISM_tmin_fips20_2020-2024__dictionary.xlsx
PRISM,PRISM_v01,nanda_PRISM_tmin_fips90_1991-2000__dictionary.xlsx,.xlsx,*_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,PRISM\PRISM_v01\PercentPercentile\tmin\documentation\nanda_PRISM_tmin_fips90_1991-2000__dictionary.xlsx
public_transit,transit_tract2024,nanda_transit_Tract20_2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,public_transit\transit_tract2024\documentation\nanda_transit_Tract20_2020_02_data_dictionary.xlsx
public_transit,transit_tract_2016-2018,nanda_transit2018_05_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable Name,10,Variable Name | Type | Format | Observations | Unique | Mean | Minimum | Maximum | Variable Label | Additional Information,,public_transit\transit_tract_2016-2018\documentation\nanda_transit2018_05_data_dictionary.xlsx
public_transit,transit_zcta2024,nanda_transit_ZCTA20_2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,public_transit\transit_zcta2024\documentation\nanda_transit_ZCTA20_2020_01_data_dictionary.xlsx
public_transit,transit_zcta_2016-2018,transit_zcta_2016-2018_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,public_transit\transit_zcta_2016-2018\documentation\transit_zcta_2016-2018_01_data_dictionary.xlsx
public_transit,transit_zcta_2016-2018,transit_zcta_2016-2018_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,public_transit\transit_zcta_2016-2018\documentation\transit_zcta_2016-2018_02_data_dictionary.xlsx
recreation,recreation_1990-2021,nanda_recreation_Tract10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,recreation\recreation_1990-2021\documentation\nanda_recreation_Tract10_1990-2021_01_data_dictionary.xlsx
recreation,recreation_1990-2021,nanda_recreation_Tract20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,recreation\recreation_1990-2021\documentation\nanda_recreation_Tract20_1990-2021_01_data_dictionary.xlsx
recreation,recreation_1990-2021,nanda_recreation_ZCTA10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,recreation\recreation_1990-2021\documentation\nanda_recreation_ZCTA10_1990-2021_01_data_dictionary.xlsx
recreation,recreation_1990-2021,nanda_recreation_ZCTA20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,22,Variable | Type | Obs | Unique | Mean | Min | Max | Label |  |  |  |  |  |  |  |  |  | Obs | Unique | Mean | Min | Max,,recreation\recreation_1990-2021\documentation\nanda_recreation_ZCTA20_1990-2021_01_data_dictionary.xlsx
recreation,recreation_1990-2022,validate_recreation_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,recreation\recreation_1990-2022\code\validate_recreation_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx
recreation,recreation_1990-2022,validate_recreation_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,recreation\recreation_1990-2022\code\validate_recreation_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx
recreation,recreation_1990-2022,validate_recreation_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,recreation\recreation_1990-2022\code\validate_recreation_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx
recreation,recreation_1990-2022,validate_recreation_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,recreation\recreation_1990-2022\code\validate_recreation_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx
recreation,recreation_1990-2022,nanda_recreation_Tract10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Tract10_1990-2022_dictionary.csv
recreation,recreation_1990-2022,nanda_recreation_Tract10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Tract10_1990-2022_dictionary_formatted.xlsx
recreation,recreation_1990-2022,nanda_recreation_Tract20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Tract20_1990-2022_dictionary.csv
recreation,recreation_1990-2022,nanda_recreation_Tract20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Tract20_1990-2022_dictionary_formatted.xlsx
recreation,recreation_1990-2022,nanda_recreation_Zcta10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Zcta10_1990-2022_dictionary.csv
recreation,recreation_1990-2022,nanda_recreation_Zcta10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Zcta10_1990-2022_dictionary_formatted.xlsx
recreation,recreation_1990-2022,nanda_recreation_Zcta20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Zcta20_1990-2022_dictionary.csv
recreation,recreation_1990-2022,nanda_recreation_Zcta20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,recreation\recreation_1990-2022\documentation\nanda_recreation_Zcta20_1990-2022_dictionary_formatted.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract10_1990-2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T10\nanda_relcivsoc_tract10_1990-2020_01_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract10_1990-2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T10\nanda_relcivsoc_tract10_1990-2020_02_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract10_1990-2021_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Observations | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T10\nanda_relcivsoc_tract10_1990-2021_03_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract10_1990-2021_04_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T10\nanda_relcivsoc_tract10_1990-2021_04_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract10_1990-2021_05_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Observations | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T10\nanda_relcivsoc_tract10_1990-2021_05_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T20\nanda_relcivsoc_tract20_1990-2021_01_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_tract20_1990-2021_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Observations | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_T20\nanda_relcivsoc_tract20_1990-2021_03_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_ZCTA10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Observations | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_Z10\nanda_relcivsoc_ZCTA10_1990-2021_01_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2021,nanda_relcivsoc_ZCTA20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Observations | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_1990-2021\documentation\doc_relcivsoc_1990-2021_Z20\nanda_relcivsoc_ZCTA20_1990-2021_01_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,validate_relcivsoc_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2022\code\validate_relcivsoc_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,validate_relcivsoc_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2022\code\validate_relcivsoc_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,validate_relcivsoc_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2022\code\validate_relcivsoc_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,validate_relcivsoc_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_1990-2022\code\validate_relcivsoc_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Tract10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Tract10_1990-2022_dictionary.csv
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Tract10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Tract10_1990-2022_dictionary_formatted.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Tract20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Tract20_1990-2022_dictionary.csv
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Tract20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Tract20_1990-2022_dictionary_formatted.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Zcta10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Zcta10_1990-2022_dictionary.csv
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Zcta10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Zcta10_1990-2022_dictionary_formatted.xlsx
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Zcta20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Zcta20_1990-2022_dictionary.csv
religious_civic_social_orgs,relcivsoc_1990-2022,nanda_relcivsoc_Zcta20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,religious_civic_social_orgs\relcivsoc_1990-2022\documentation\nanda_relcivsoc_Zcta20_1990-2022_dictionary_formatted.xlsx
religious_civic_social_orgs,relcivsoc_tract_2003-2017,nanda_relcivsoc_tract_2003-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,7,Variable | Type | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_tract_2003-2017\documentation\nanda_relcivsoc_tract_2003-2017_01_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_tract_2006-2015,civic_social_orgs_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,religious_civic_social_orgs\relcivsoc_tract_2006-2015\documentation\civic_social_orgs_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_tract_2006-2015,religion_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,religious_civic_social_orgs\relcivsoc_tract_2006-2015\documentation\religion_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_zcta10_1990-2021,nanda_relicivicsoc_ZCTA10_1990-2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_zcta10_1990-2021\documentation\nanda_relicivicsoc_ZCTA10_1990-2020_01_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_zcta10_1990-2021,nanda_relicivicsoc_ZCTA10_1990-2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,religious_civic_social_orgs\relcivsoc_zcta10_1990-2021\documentation\nanda_relicivicsoc_ZCTA10_1990-2020_02_data_dictionary.xlsx
religious_civic_social_orgs,relcivsoc_zcta_2003-2017,nanda_relcivsoc_zcta_2003-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,religious_civic_social_orgs\relcivsoc_zcta_2003-2017\documentation\nanda_relcivsoc_zcta_2003-2017_01_data_dictionary.xlsx
retail_establishments,retail_1990-2021,nanda_retail_Tract10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Type | Obs | Unique | Mean | Min | Max | Type | Label,,retail_establishments\retail_1990-2021\documentation\nanda_retail_Tract10_1990-2021_01_data_dictionary.xlsx
retail_establishments,retail_1990-2021,nanda_retail_Tract20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,retail_establishments\retail_1990-2021\documentation\nanda_retail_Tract20_1990-2021_01_data_dictionary.xlsx
retail_establishments,retail_1990-2021,nanda_retail_ZCTA10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,retail_establishments\retail_1990-2021\documentation\nanda_retail_ZCTA10_1990-2021_01_data_dictionary.xlsx
retail_establishments,retail_1990-2021,nanda_retail_ZCTA20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,retail_establishments\retail_1990-2021\documentation\nanda_retail_ZCTA20_1990-2021_01_data_dictionary.xlsx
retail_establishments,retail_1990-2022,validate_retail_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,retail_establishments\retail_1990-2022\code\validate_retail_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx
retail_establishments,retail_1990-2022,validate_retail_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,retail_establishments\retail_1990-2022\code\validate_retail_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx
retail_establishments,retail_1990-2022,validate_retail_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,retail_establishments\retail_1990-2022\code\validate_retail_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx
retail_establishments,retail_1990-2022,validate_retail_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,retail_establishments\retail_1990-2022\code\validate_retail_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx
retail_establishments,retail_1990-2022,nanda_retail_Tract10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Tract10_1990-2022_dictionary.csv
retail_establishments,retail_1990-2022,nanda_retail_Tract10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Tract10_1990-2022_dictionary_formatted.xlsx
retail_establishments,retail_1990-2022,nanda_retail_Tract20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Tract20_1990-2022_dictionary.csv
retail_establishments,retail_1990-2022,nanda_retail_Tract20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Tract20_1990-2022_dictionary_formatted.xlsx
retail_establishments,retail_1990-2022,nanda_retail_Zcta10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Zcta10_1990-2022_dictionary.csv
retail_establishments,retail_1990-2022,nanda_retail_Zcta10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Zcta10_1990-2022_dictionary_formatted.xlsx
retail_establishments,retail_1990-2022,nanda_retail_Zcta20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Zcta20_1990-2022_dictionary.csv
retail_establishments,retail_1990-2022,nanda_retail_Zcta20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,retail_establishments\retail_1990-2022\documentation\nanda_retail_Zcta20_1990-2022_dictionary_formatted.xlsx
retail_establishments,retail_tract_2003-2017,nanda_retail_tract_2003-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,retail_establishments\retail_tract_2003-2017\documentation\nanda_retail_tract_2003-2017_01_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,building_garden_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\building_garden_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,clothing_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\clothing_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,electronics_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\electronics_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,furniture_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\furniture_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,general_store_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\general_store_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,grocery_stores_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\grocery_stores_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,liquor_stores_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\liquor_stores_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,post_office_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\post_office_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,specialty_food_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\specialty_food_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,sporting_goods_hobby_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\sporting_goods_hobby_data_dictionary.xlsx
